,qid,order,query,qld.recip_rank
1458,745,tagmee.topn3,doomsday cults Doomsday cult,1.0
1459,745,tagmee.topn3.replace,Doomsday cult,1.0
1460,745,termluster.topn5.3.qld,doomsday cults number new,1.0
1461,745,thesaurus.topn3,doomsday cults,1.0
1462,745,thesaurus.topn3.replace,doomsday cults,1.0
1463,745,wiki.topn3,doomsday cults unification church neologisms mind control messiah complex doomsday cult,1.0
1464,745,wiki.topn3.replace,unification church neologisms mind control messiah complex doomsday cult,1.0
1465,745,word2vec.topn3,doomsday cults apocalypse apocalyptic end of the world sects,1.0
1466,746,-1,Outsource job India,1.0
1467,746,bt_bing_arabic,Outsourcing India Job,1.0
1468,746,bt_bing_chinese_simplified,Outsourcing jobs in India,1.0
1469,746,bt_bing_french,Outsourced Employment India,1.0
1470,746,bt_bing_german,Jobs Outsourcing in India,1.0
1471,746,bt_bing_korean,Outsourcing Jobs India,1.0
1472,746,bt_bing_malay,Indian outsourcing jobs,1.0
1473,746,bt_bing_persian,Outsourcing India Work,1.0
1474,746,bt_bing_russian,Outsourced Jobs in India,1.0
1475,746,bt_bing_tamil,Outsourced Work in India,1.0
1476,746,bt_nllb_chinese_yue,Get outsourced work in India,1.0
1477,746,bt_nllb_korean,Outsourcing jobs in India,1.0
1478,746,bt_nllb_tamil,Outsourced work India,1.0
1479,746,conceptluster.topn5.3.qld,outsource job india outsourcing job,1.0
1480,746,docluster.topn10.3.qld,outsource job india we evan,1.0
1481,746,glove.topn3,outsource job india working indian pakistan,1.0
1482,746,glove.topn3.replace,outsource working indian pakistan,1.0
1483,746,original,Outsource job India,1.0
1484,746,relevancefeedback.topn10.qld,outsource job india engin my evan we ocwen,1.0
1485,746,rm3.topn10.10.0.5.bm25,outsource job india evan ocwen engin we data,1.0
1486,746,rm3.topn10.10.0.5.qld,outsource job india evan engin ocwen we my,1.0
1487,746,sensedisambiguation,Outsource job problem India,1.0
1488,746,sensedisambiguation.replace,outsource problem india,1.0
1489,746,stem.krovetz,outsource job india,1.0
1490,746,stem.lovins,outsourc job ind,1.0
1491,746,stem.paicehusk,outsourc job ind,1.0
1492,746,stem.porter,outsourc job india,1.0
1493,746,stem.porter2,outsourc job india,1.0
1494,746,stem.sstemmer,outsource job india,1.0
1495,746,tagmee.topn3,outsource job india Outsourcing Job India,1.0
1496,746,tagmee.topn3.replace,Outsourcing Job India,1.0
1497,746,termluster.topn5.3.qld,outsource job india work well unit american busi compani american busi compani,1.0
1498,746,thesaurus.topn3,outsource job india,1.0
1499,746,thesaurus.topn3.replace,outsource job india,1.0
1500,746,wiki.topn3,outsource job india market share takeover restructuring outsourcing psychopathy thworkplace gold collar worker job description job states territories established india hindustani speaking countries territories india,1.0
1501,746,wiki.topn3.replace,market share takeover restructuring outsourcing psychopathy thworkplace gold collar worker job description job states territories established india hindustani speaking countries territories india,1.0
1502,746,wordnet.topn3,outsource job india Book of Job task Republic of India Bharat,1.0
1503,746,wordnet.topn3.replace,outsource caper business Bharat Republic of India,1.0
1504,747,-1,Library computer oversight,0.5
1505,747,glove.topn3,library computer oversight archive software supervision accountability,1.0
1506,747,rm3.topn10.10.0.5.bm25,library computer oversight cost comput exce,1.0
1507,747,sensedisambiguation,Library computer oversight supervision,1.0
1508,747,wiki.topn3,library computer oversight libraries book promotion public library library computers computer hardware software computer policy consumer protection income regulation,1.0
1509,747,wiki.topn3.replace,libraries book promotion public library library computers computer hardware software computer policy consumer protection income regulation,1.0
1510,747,bt_nllb_russian,Computer oversight of the library,0.5
1511,747,bt_nllb_tamil,Library computer oversight,0.5
1512,747,conceptluster.topn5.3.qld,library computer oversight regulation computer,0.5
1513,747,conceptnet.topn3,library computer oversight,0.5
1514,747,conceptnet.topn3.replace,library computer oversight,0.5
1515,747,original,Library computer oversight,0.5
1516,747,stem.krovetz,library computer oversight,0.5
1517,747,stem.porter,librari comput oversight,0.5
1518,747,stem.porter2,librari comput oversight,0.5
1519,747,stem.sstemmer,library computer oversight,0.5
1520,747,thesaurus.topn3,library computer oversight,0.5
1521,747,thesaurus.topn3.replace,library computer oversight,0.5
1522,748,-1,Nuclear reactor types,0.5
1523,748,anchor.topn3,nuclear reactor types kernkraftwerk kkl union frussia reactor romawa reactor adam core,1.0
1524,748,anchor.topn3.replace,kernkraftwerk kkl union frussia reactor romawa reactor adam core types,1.0
1525,748,wiki.topn3,nuclear reactor types nuclear fission uranium nuclear fuel nuclear reactor ellipsoidal reflector spotlight sourcfour fresnel lantern parabolic aluminized reflector light,1.0
1526,748,bt_bing_arabic,Types of nuclear reactors,0.5
1527,748,bt_bing_chinese_simplified,Types of nuclear reactors,0.5
1528,748,bt_bing_french,Types of Nuclear Reactors,0.5
1529,748,bt_bing_german,Types of nuclear reactors,0.5
1530,748,bt_bing_malay,Types of nuclear reactors,0.5
1531,748,bt_bing_persian,Types of nuclear reactors,0.5
1532,748,bt_bing_russian,Types of Nuclear Reactors,0.5
1533,748,bt_bing_swahili,Types of nuclear reactor,0.5
1534,748,bt_bing_tamil,Types of nuclear reactors,0.5
1535,748,bt_nllb_arabic,Types of nuclear reactors,0.5
1536,748,bt_nllb_french,Types of nuclear reactors,0.5
1537,748,bt_nllb_german,Types of nuclear reactors,0.5
1538,748,bt_nllb_korean,Type of nuclear reactor,0.5
1539,748,bt_nllb_malay,Type of nuclear reactor,0.5
1540,748,bt_nllb_persian,Types of nuclear reactors,0.5
1541,748,bt_nllb_russian,Types of nuclear reactors,0.5
1542,748,bt_nllb_swahili,Types of nuclear reactors,0.5
1543,748,original,Nuclear reactor types,0.5
1544,748,sensedisambiguation,Nuclear reactor nuclear reactor types type,0.5
1545,748,sensedisambiguation.replace,nuclear nuclear reactor type,0.5
1546,748,stem.krovetz,nuclear reactor type,0.5
1547,748,stem.porter,nuclear reactor type,0.5
1548,748,stem.porter2,nuclear reactor type,0.5
1549,748,stem.sstemmer,nuclear reactor type,0.5
1550,748,thesaurus.topn3,nuclear reactor types,0.5
1551,748,thesaurus.topn3.replace,nuclear reactor types,0.5
1552,748,wiki.topn3.replace,nuclear fission uranium nuclear fuel nuclear reactor ellipsoidal reflector spotlight sourcfour fresnel lantern parabolic aluminized reflector light,0.5
1553,749,-1,Puerto Rico state,0.2
1554,749,glove.topn3,puerto rico state rico rican puerto pwehr federal,1.0
1555,749,glove.topn3.replace,rico rican puerto pwehr federal,1.0
1556,749,sensedisambiguation,Puerto Rico anti racketeering law state state of matter,1.0
1557,749,word2vec.topn3,puerto rico state rican rico ricans puerto ricans rican federal,1.0
1558,749,anchor.topn3,puerto rico state rico melanesotypu rico barrio puerto rico barrio rico histori daflepur hyperaggress hsiwan,0.3333
1559,749,anchor.topn3.replace,rico melanesotypu rico barrio puerto rico barrio rico histori daflepur hyperaggress hsiwan,0.25
1560,749,word2vec.topn3.replace,rican rico ricans puerto ricans rican federal,0.25
1561,749,bt_bing_arabic,State of Puerto Rico,0.2
1562,749,bt_bing_chinese_simplified,State of Puerto Rico,0.2
1563,749,bt_bing_french,State of Puerto Rico,0.2
1564,749,bt_bing_german,State of Puerto Rico,0.2
1565,749,bt_bing_malay,State of Puerto Rico,0.2
1566,749,bt_bing_persian,State of Puerto Rico,0.2
1567,749,bt_bing_russian,State of Puerto Rico,0.2
1568,749,bt_bing_swahili,State of Puerto Rico,0.2
1569,749,bt_bing_tamil,State of Puerto Rico,0.2
1570,749,bt_nllb_arabic,The state of Puerto Rico,0.2
1571,749,bt_nllb_chinese_yue,Puerto Rico is a state,0.2
1572,749,bt_nllb_french,State of Puerto Rico,0.2
1573,749,bt_nllb_german,State of Puerto Rico,0.2
1574,749,bt_nllb_malay,State of Puerto Rico,0.2
1575,749,bt_nllb_persian,The state of Puerto Rico,0.2
1576,749,bt_nllb_russian,The State of Puerto Rico,0.2
1577,749,bt_nllb_swahili,The State of Puerto Rico,0.2
1578,749,bt_nllb_tamil,The State of Puerto Rico,0.2
1579,749,docluster.topn10.3.qld,puerto rico state,0.2
1580,749,original,Puerto Rico state,0.2
1581,749,rm3.topn10.10.0.5.bm25,puerto rico state de,0.2
1582,749,rm3.topn10.10.0.5.qld,puerto rico state,0.2
1583,749,stem.krovetz,puerto rico state,0.2
1584,749,stem.porter,puerto rico state,0.2
1585,749,stem.porter2,puerto rico state,0.2
1586,749,stem.sstemmer,puerto rico state,0.2
1587,749,termluster.topn5.3.qld,puerto rico state flore mai rico flore mai puerto,0.2
1588,749,thesaurus.topn3,puerto rico state,0.2
1589,749,thesaurus.topn3.replace,puerto rico state,0.2
1590,750,-1,John Edwards womens issues,0.0588
1591,750,original,John Edwards womens issues,0.0588
1592,750,stem.krovetz,john edwards women issue,0.0588
1593,750,stem.lovins,john edward women issu,0.0588
1594,750,stem.porter,john edward women issu,0.0588
1595,750,stem.porter2,john edward women issu,0.0588
1596,750,stem.sstemmer,john edward women issue,0.0588
1597,750,thesaurus.topn3,john edwards womens issues,0.0588
1598,750,thesaurus.topn3.replace,john edwards womens issues,0.0588
1599,751,-1,Scrabble Players,1.0
1600,751,anchor.topn3,scrabble players,1.0
1601,751,anchor.topn3.replace,scrabble players,1.0
1602,751,bt_bing_arabic,Scrabble players,1.0
1603,751,bt_bing_chinese_simplified,Scrabble player,1.0
1604,751,bt_bing_french,Scrabble Players,1.0
1605,751,bt_bing_german,Scrabble Players,1.0
1606,751,bt_bing_korean,Scrabble Player,1.0
1607,751,bt_bing_malay,Scrabble Player,1.0
1608,751,bt_bing_persian,Scrabble Players,1.0
1609,751,bt_bing_russian,Scrabble Players,1.0
1610,751,bt_bing_swahili,Scrabble players,1.0
1611,751,bt_bing_tamil,Scrabble Players,1.0
1612,751,bt_nllb_arabic,The scrabble players,1.0
1613,751,bt_nllb_french,The Scrabble Players,1.0
1614,751,bt_nllb_korean,Scrabble player,1.0
1615,751,bt_nllb_malay,Scrabble player,1.0
1616,751,bt_nllb_russian,Scrabble players,1.0
1617,751,bt_nllb_swahili,Scrabble players,1.0
1618,751,bt_nllb_tamil,The Scrabble Players,1.0
1619,751,docluster.topn10.3.qld,scrabble players friendship lotteri,1.0
1620,751,original,Scrabble Players,1.0
1621,751,relevancefeedback.topn10.qld,scrabble players friendship listen lotteri,1.0
1622,751,rm3.topn10.10.0.5.bm25,scrabble players friendship home number video rockvil,1.0
1623,751,rm3.topn10.10.0.5.qld,scrabble players lotteri friendship home rockvil listen,1.0
1624,751,sensedisambiguation,Scrabble scribble Players player,1.0
1625,751,stem.krovetz,scrabble player,1.0
1626,751,stem.lovins,scrabbl player,1.0
1627,751,stem.porter,scrabbl player,1.0
1628,751,stem.porter2,scrabbl player,1.0
1629,751,stem.sstemmer,scrabble player,1.0
1630,751,tagmee.topn3,scrabble players Scrabble Player game,1.0
1631,751,termluster.topn5.3.qld,scrabble players,1.0
1632,751,thesaurus.topn3,scrabble players,1.0
1633,751,thesaurus.topn3.replace,scrabble players,1.0
1634,752,-1,Dam removal,1.0
1635,752,bertqe.topn10.bm25,cascad divers dam remov project,1.0
1636,752,bt_bing_arabic,Removal of dams,1.0
1637,752,bt_bing_chinese_simplified,Dam demolition,1.0
1638,752,bt_bing_german,Removal of dams,1.0
1639,752,bt_bing_korean,Dam removal,1.0
1640,752,bt_bing_malay,Dam removal,1.0
1641,752,bt_bing_persian,Dam Removal,1.0
1642,752,bt_bing_swahili,Dam removal,1.0
1643,752,bt_bing_tamil,Dam removal,1.0
1644,752,bt_nllb_arabic,Remove the dam,1.0
1645,752,bt_nllb_french,Removal of the dam,1.0
1646,752,bt_nllb_german,Removal of the dam,1.0
1647,752,bt_nllb_malay,Removal of the dam,1.0
1648,752,bt_nllb_persian,Remove the dam,1.0
1649,752,bt_nllb_russian,Removing the dam,1.0
1650,752,bt_nllb_swahili,Removing the dam,1.0
1651,752,bt_nllb_tamil,Removal of dam,1.0
1652,752,conceptluster.topn5.3.qld,dam removal,1.0
1653,752,conceptnet.topn3,dam removal rinse,1.0
1654,752,docluster.topn10.3.qld,dam removal,1.0
1655,752,glove.topn3,dam removal reservoir,1.0
1656,752,glove.topn3.replace,reservoir removal,1.0
1657,752,original,Dam removal,1.0
1658,752,relevancefeedback.topn10.qld,dam removal remov would,1.0
1659,752,rm3.topn10.10.0.5.bm25,dam removal would sediment water,1.0
1660,752,rm3.topn10.10.0.5.qld,dam removal would remov,1.0
1661,752,stem.krovetz,dam removal,1.0
1662,752,stem.lovins,dam remov,1.0
1663,752,stem.paicehusk,dam remov,1.0
1664,752,stem.porter,dam remov,1.0
1665,752,stem.porter2,dam remov,1.0
1666,752,stem.sstemmer,dam removal,1.0
1667,752,stem.trunc5,dam remov,1.0
1668,752,tagmee.topn3,dam removal Dam removal,1.0
1669,752,tagmee.topn3.replace,Dam removal,1.0
1670,752,termluster.topn5.3.qld,dam removal activ construct environment would work support,1.0
1671,752,thesaurus.topn3,dam removal,1.0
1672,752,thesaurus.topn3.replace,dam removal,1.0
1673,752,wiki.topn3,dam removal hells canyon dam moran dam brownledam dam removal,1.0
1674,752,word2vec.topn3,dam removal,1.0
1675,752,word2vec.topn3.replace,dam removal,1.0
1676,753,-1,bullying prevention programs,1.0
1677,753,anchor.topn3,bullying prevention programs,1.0
1678,753,anchor.topn3.replace,bullying prevention programs,1.0
1679,753,bt_bing_arabic,Bullying Prevention Programs,1.0
1680,753,bt_bing_chinese_simplified,Bullying Prevention Program,1.0
1681,753,bt_bing_french,Bullying Prevention Programs,1.0
1682,753,bt_bing_german,Bullying Prevention Programs,1.0
1683,753,bt_bing_korean,Anti Bullying Program,1.0
1684,753,bt_bing_malay,Bullying Prevention Program,1.0
1685,753,bt_bing_persian,Bullying prevention programs,1.0
1686,753,bt_bing_russian,Bullying Prevention Programs,1.0
1687,753,bt_bing_swahili,Bullying Prevention Programs,1.0
1688,753,bt_bing_tamil,Bullying Prevention Programs,1.0
1689,753,bt_nllb_arabic,Prevention of bullying,1.0
1690,753,bt_nllb_chinese_yue,The bullying prevention program,1.0
1691,753,bt_nllb_korean,The bullying prevention program,1.0
1692,753,bt_nllb_malay,The bullying prevention program,1.0
1693,753,bt_nllb_russian,The program for prevention of bullying,1.0
1694,753,bt_nllb_tamil,Prevention of bullying,1.0
1695,753,conceptluster.topn5.3.qld,bullying prevention programs bullying television program substance abuse,1.0
1696,753,docluster.topn10.3.qld,bullying prevention programs bulli,1.0
1697,753,original,bullying prevention programs,1.0
1698,753,relevancefeedback.topn10.qld,bullying prevention programs bulli program,1.0
1699,753,rm3.topn10.10.0.5.bm25,bullying prevention programs bulli school,1.0
1700,753,rm3.topn10.10.0.5.qld,bullying prevention programs bulli program school,1.0
1701,753,sensedisambiguation,bullying strong arm prevention programs program,1.0
1702,753,stem.krovetz,bully prevention program,1.0
1703,753,stem.porter,bulli prevent program,1.0
1704,753,stem.porter2,bulli prevent program,1.0
1705,753,stem.sstemmer,bullying prevention program,1.0
1706,753,tagmee.topn3,bullying prevention programs Bullying Substance abuse Television program,1.0
1707,753,tagmee.topn3.replace,Bullying Substance abuse Television program,1.0
1708,753,thesaurus.topn3,bullying prevention programs,1.0
1709,753,thesaurus.topn3.replace,bullying prevention programs,1.0
1710,753,wiki.topn3,bullying prevention programs school bullying interpersonal conflict foster care bullying attention deficit hyperactivity disorder drug rehabilitation substance abuse substance abuse multiple camera setup dramatic programming sketch comedy television program,1.0
1711,753,wiki.topn3.replace,school bullying interpersonal conflict foster care bullying attention deficit hyperactivity disorder drug rehabilitation substance abuse substance abuse multiple camera setup dramatic programming sketch comedy television program,1.0
1712,753,word2vec.topn3,bullying prevention programs programmes,1.0
1713,753,wordnet.topn3,bullying prevention programs blustery hector push around bar political program course of study,1.0
1714,754,-1,domestic adoption laws,0.25
1715,754,bt_nllb_korean,Adoption laws in the country,1.0
1716,754,bt_nllb_persian,The rules of domestic adoption,1.0
1717,754,docluster.topn10.3.qld,domestic adoption laws law adopt,1.0
1718,754,word2vec.topn3,domestic adoption laws foreign international non adoption statutes regulations,1.0
