,qid,order,query,bm25.recip_rank
1145,QALD2_te-22,conceptluster.topn5.3.bm25,governor texas governor texas,1.0
1146,QALD2_te-22,conceptluster.topn5.3.qld,governor texas governor texas,1.0
1147,QALD2_te-22,conceptnet.topn3,governor texas a state a ranch house Austin,1.0
1148,QALD2_te-22,conceptnet.topn3.replace,governor a state a ranch house Austin,1.0
1149,QALD2_te-22,tagmee.topn3,governor texas Governor of Texas,1.0
1150,QALD2_te-22,tagmee.topn3.replace,Governor of Texas,1.0
1151,QALD2_te-22,termluster.topn5.3.bm25,governor texas,1.0
1152,QALD2_te-22,termluster.topn5.3.qld,governor texas,1.0
1153,QALD2_te-22,thesaurus.topn3,governor texas,1.0
1154,QALD2_te-22,thesaurus.topn3.replace,governor texas,1.0
1155,QALD2_te-22,wiki.topn3,governor texas state constitutional officers texas lieutenant governor texas texas comptroller public accounts governor texas,1.0
1156,QALD2_te-22,wiki.topn3.replace,state constitutional officers texas lieutenant governor texas texas comptroller public accounts governor texas,1.0
1157,QALD2_te-24,-1,Who was the father of Queen Elizabeth II?,0.02
1158,QALD2_te-24,wiki.topn3,father queen elizabeth ii throlling stones fleetwood mac led zeppelin rising dream pomaranča days nowhere father band heads state antigua barbuda heads state bahamas heads state belize elizabeth ii,1.0
1159,QALD2_te-24,wiki.topn3.replace,throlling stones fleetwood mac led zeppelin rising dream pomaranča days nowhere father band heads state antigua barbuda heads state bahamas heads state belize elizabeth ii,1.0
1160,QALD2_te-24,relevancefeedback.topn10.qld,who was the father of queen elizabeth ii coron jubile margaret cavendish duke earl,0.3333
1161,QALD2_te-24,anchor.topn3,father queen elizabeth ii shigeko pope arcaica beqezi rajadevi nouric afemo shokof sogbo tortu ii kara ḫardaš nazi bugaš and the events at end of his reign iii,0.2
1162,QALD2_te-24,word2vec.topn3,father queen elizabeth ii mother son grandfather king anne sophie helen iii iv vii,0.1429
1163,QALD2_te-24,bertqe.topn10.qld,strathmor elizabeth lyon ladi elizabeth,0.1111
1164,QALD2_te-24,conceptnet.topn3,father queen elizabeth ii dad parent king royal crown a woman s name Elizabeth I Elizabeth II two iii,0.1
1165,QALD2_te-24,bt_bing_arabic,Who is Queen Elizabeth II s father,0.0909
1166,QALD2_te-24,bt_bing_chinese_simplified,Who is Queen Elizabeth II s father,0.0909
1167,QALD2_te-24,bt_bing_french,Who was Queen Elizabeth II s father,0.0909
1168,QALD2_te-24,bt_bing_german,Who was Queen Elizabeth II s father,0.0909
1169,QALD2_te-24,bt_bing_korean,Who was Queen Elizabeth II s father,0.0909
1170,QALD2_te-24,bt_bing_persian,Who was Queen Elizabeth II s father,0.0909
1171,QALD2_te-24,bt_bing_russian,Who was Queen Elizabeth II s father,0.0909
1172,QALD2_te-24,bt_bing_swahili,Who was Queen Elizabeth II s father,0.0909
1173,QALD2_te-24,termluster.topn5.3.bm25,father queen elizabeth ii,0.0909
1174,QALD2_te-24,termluster.topn5.3.qld,father queen elizabeth ii,0.0909
1175,QALD2_te-24,thesaurus.topn3,father queen elizabeth ii,0.0909
1176,QALD2_te-24,thesaurus.topn3.replace,father queen elizabeth ii,0.0909
1177,QALD2_te-24,wordnet.topn3,father queen elizabeth ii beginner Church Father queen mole rat fagot fag Elizabeth II Elizabeth I two,0.0667
1178,QALD2_te-24,relevancefeedback.topn10.bm25,who was the father of queen elizabeth ii english earl ann dabrichecourt cavendish seymour mari tropic he margaret,0.0526
1179,QALD2_te-24,conceptnet.topn3.replace,dad parent king royal crown a woman s name Elizabeth I Elizabeth II two iii,0.0476
1180,QALD2_te-24,word2vec.topn3.replace,mother son grandfather king anne sophie helen iii iv vii,0.0476
1181,QALD2_te-24,stem.lovins,wh wa th father of queen elizabeth ii,0.0385
1182,QALD2_te-24,tagmee.topn3,father queen elizabeth ii The Who Father band Elizabeth II,0.0213
1183,QALD2_te-24,conceptluster.topn5.3.bm25,father queen elizabeth ii father band,0.0204
1184,QALD2_te-24,conceptluster.topn5.3.qld,father queen elizabeth ii father band,0.0204
1185,QALD2_te-25,-1,Which U.S. state has been admitted latest?,0.0
1186,QALD2_te-25,conceptluster.topn5.3.bm25,u s state admitted latest admission union,0.125
1187,QALD2_te-25,conceptluster.topn5.3.qld,u s state admitted latest admission union,0.125
1188,QALD2_te-25,wiki.topn3,u s state admitted latest country subdivisions americas west virginia west virginia u s state admission union,0.0625
1189,QALD2_te-25,bt_bing_chinese_simplified,Which state in the US is the latest to be admitted,0.0588
1190,QALD2_te-25,wiki.topn3.replace,country subdivisions americas west virginia west virginia u s state admission union,0.0556
1191,QALD2_te-25,sensedisambiguation,Which U S united states government state state of matter has been admitted admit latest late,0.0244
1192,QALD2_te-25,stem.porter,which u s state ha been admitt latest,0.0244
1193,QALD2_te-25,bt_nllb_malay,Which state was the last to be admitted,0.0139
1194,QALD2_te-25,rm3.topn10.10.0.5.bm25,Which U.S. state has been admitted latest?,0.0108
1195,QALD2_te-25,rm3.topn10.10.0.5.qld,Which U.S. state has been admitted latest?,0.0108
1196,QALD2_te-25,sensedisambiguation.replace,Which united states government state of matter has been admit late,0.01
1197,QALD2_te-27,-1,Sean Parnell is the governor of which U.S. state?,0.5
1198,QALD2_te-27,bt_bing_korean,What state is Governor Sean Parnell of in the United States,1.0
1199,QALD2_te-27,bt_bing_persian,What state is Sean Parnell the governor of the United States,1.0
1200,QALD2_te-27,bt_bing_swahili,What is Sean Parnell s governor,1.0
1201,QALD2_te-27,bt_bing_tamil,Sean Parnell has no U S The governor of the province,1.0
1202,QALD2_te-27,bt_nllb_chinese_yue,Which state is Sean Parnell governor of,1.0
1203,QALD2_te-27,bt_nllb_french,Sean Parnell is the governor of what state,1.0
1204,QALD2_te-27,bt_nllb_german,Sean Parnell is governor of which state,1.0
1205,QALD2_te-27,bt_nllb_malay,Sean Parnell is governor of which state,1.0
1206,QALD2_te-27,bt_nllb_russian,Sean Parnell is governor of what state,1.0
1207,QALD2_te-27,conceptluster.topn5.3.bm25,sean parnell governor u s state governor california,1.0
1208,QALD2_te-27,conceptluster.topn5.3.qld,sean parnell governor u s state governor california,1.0
1209,QALD2_te-27,rm3.topn10.10.0.5.bm25,Sean Parnell is the governor of which U.S. state?,1.0
1210,QALD2_te-27,rm3.topn10.10.0.5.qld,Sean Parnell is the governor of which U.S. state?,1.0
1211,QALD2_te-27,tagmee.topn3,sean parnell governor u s state Sean Parnell Governor of California U S state,1.0
1212,QALD2_te-27,tagmee.topn3.replace,Sean Parnell Governor of California U S state,1.0
1213,QALD2_te-27,termluster.topn5.3.bm25,sean parnell governor u s state,1.0
1214,QALD2_te-27,termluster.topn5.3.qld,sean parnell governor u s state,1.0
1215,QALD2_te-27,thesaurus.topn3,sean parnell governor u s state,1.0
1216,QALD2_te-27,thesaurus.topn3.replace,sean parnell governor u s state,1.0
1217,QALD2_te-27,wiki.topn3,sean parnell governor u s state alaska gubernatorial election alaska gubernatorial election united states senatelection alaska sean parnell state constitutional officers california lieutenant governor california california stattreasurer governor california country subdivisions americas west virginia west virginia u s state,1.0
1218,QALD2_te-27,wiki.topn3.replace,alaska gubernatorial election alaska gubernatorial election united states senatelection alaska sean parnell state constitutional officers california lieutenant governor california california stattreasurer governor california country subdivisions americas west virginia west virginia u s state,1.0
1219,QALD2_te-28,-1,Give me all movies directed by Francis Ford Coppola.,0.3333
1220,QALD2_te-28,anchor.topn3,give movies directed francis ford coppola allegiance you we r hydracarbazin geu ngl le monasti mmt dt pangra franci ford coppola,1.0
1221,QALD2_te-28,anchor.topn3.replace,allegiance you we r movies directed hydracarbazin geu ngl le monasti mmt dt pangra franci ford coppola,1.0
1222,QALD2_te-28,conceptnet.topn3,give movies directed francis ford coppola offer provide pay oriented a company Francis Ford Coppola,1.0
1223,QALD2_te-28,glove.topn3,give movies directed francis ford coppola take films film prohertrib http www co mo md us motors chrysler godfather scorsese,1.0
1224,QALD2_te-28,stem.paicehusk,giv me al movy direct by frant ford coppol,1.0
1225,QALD2_te-28,tagmee.topn3,give movies directed francis ford coppola Give In to Me Feature film Film director Francis Ford Coppola,1.0
1226,QALD2_te-28,tagmee.topn3.replace,Give In to Me Feature film Film director Francis Ford Coppola,1.0
1227,QALD2_te-28,termluster.topn5.3.bm25,give movies directed francis ford coppola,1.0
1228,QALD2_te-28,termluster.topn5.3.qld,give movies directed francis ford coppola,1.0
1229,QALD2_te-28,thesaurus.topn3,give movies directed francis ford coppola,1.0
1230,QALD2_te-28,thesaurus.topn3.replace,give movies directed francis ford coppola,1.0
1231,QALD2_te-28,word2vec.topn3,give movies directed francis ford coppola provide films produced nicholas bernard xavier mondeo,1.0
1232,QALD2_te-28,word2vec.topn3.replace,provide films produced nicholas bernard xavier mondeo coppola,1.0
1233,QALD2_te-28,wordnet.topn3,give movies directed francis ford coppola sacrifice turn over open moving picture picture show moving picture show channelise aim address Edsel Bryant Ford Gerald Ford Francis Ford Coppola,1.0
1234,QALD2_te-28,bt_bing_german,Give me all the films of Francis Ford Coppola,0.5
1235,QALD2_te-28,bt_bing_malay,Give me all the films directed by Francis Ford Coppola,0.5
1236,QALD2_te-28,bt_bing_persian,Give me all the films directed by Francis Ford Coppola,0.5
1237,QALD2_te-28,bt_bing_swahili,Give me all the films directed by Francis Ford Coppola,0.5
1238,QALD2_te-28,bt_nllb_chinese_yue,Show me all the films directed by Francis Ford Coppola,0.5
1239,QALD2_te-28,bt_nllb_french,Give me all the films directed by Francis Ford Coppola,0.5
1240,QALD2_te-28,bt_nllb_german,Give me all the films of Francis Ford Coppola,0.5
1241,QALD2_te-28,bt_nllb_korean,Give me all the films directed by Francis Ford Coppola,0.5
1242,QALD2_te-28,bt_nllb_malay,Give me all the films directed by Francis Ford Coppola,0.5
1243,QALD2_te-28,bt_nllb_persian,Give me all the films directed by Francis Ford Coppola,0.5
1244,QALD2_te-28,bt_nllb_russian,Give me all the films directed by Francis Ford Coppola,0.5
1245,QALD2_te-28,bt_nllb_swahili,Give me all the films directed by Francis Ford Coppola,0.5
1246,QALD2_te-28,bt_nllb_tamil,Give me all the films directed by Francis Ford Coppola,0.5
1247,QALD2_te-28,conceptluster.topn5.3.bm25,give movies directed francis ford coppola give feature film film director,0.5
1248,QALD2_te-28,conceptluster.topn5.3.qld,give movies directed francis ford coppola give film director feature film,0.5
1249,QALD2_te-28,conceptnet.topn3.replace,offer provide pay movies oriented francis a company Francis Ford Coppola,0.5
1250,QALD2_te-28,sensedisambiguation,Give hold me all movies movie directed direct by Francis Ford Coppola,0.5
1251,QALD2_te-28,sensedisambiguation.replace,hold me all movie direct by Francis ford coppola,0.5
1252,QALD2_te-28,stem.lovins,giv me al mov direct by franc ford coppol,0.5
1253,QALD2_te-28,wiki.topn3,give movies directed francis ford coppola video greatest hits history foolish beat lovnever felt good give films type film editing cinematography feature film film directors film crew screenwriter film director brian dpalma jonathan demme dennis hopper francis ford coppola,0.5
1254,QALD2_te-28,wordnet.topn3.replace,grant pass ease up motion picture flick orchestrate address francis John Ford Ford Hermann Hueffer Gerald Rudolph Ford Francis Ford Coppola,0.5
1255,QALD2_te-29,-1,Give me all actors starring in movies directed by and starring William Shatner.,0.3333
1256,QALD2_te-29,conceptnet.topn3,give actors starring movies directed starring william shatner offer provide pay stage people star in films prima leading oriented bill shatnerian,1.0
1257,QALD2_te-29,glove.topn3,give actors starring movies directed starring william shatner take actresses performers co starring films film co starring henry edward nimoy kd,1.0
1258,QALD2_te-29,wiki.topn3,give actors starring movies directed starring william shatner video greatest hits history foolish beat lovnever felt good give filmmaking occupations theatrical professions acting actor film art media media formats film film directors film crew screenwriter film director canadian esperantists canadian people austrian jewish descent canadian people hungarian jewish descent william shatner,1.0
1259,QALD2_te-29,wiki.topn3.replace,video greatest hits history foolish beat lovnever felt good give filmmaking occupations theatrical professions acting actor film art media media formats film film directors film crew screenwriter film director canadian esperantists canadian people austrian jewish descent canadian people hungarian jewish descent william shatner,1.0
1260,QALD2_te-29,word2vec.topn3,give actors starring movies directed starring william shatner provide actresses co starring costarring films produced co starring costarring charles james edward,1.0
1261,QALD2_te-29,bt_bing_german,Name me all the actors who have starred in films by and with William Shatner,0.5
1262,QALD2_te-29,bt_bing_tamil,Give me all the actors who have starred in movies directed and starred in William Shatner,0.5
1263,QALD2_te-29,conceptluster.topn5.3.bm25,give actors starring movies directed starring william shatner actor give film film director,0.5
1264,QALD2_te-29,conceptluster.topn5.3.qld,give actors starring movies directed starring william shatner give actor film director film,0.5
1265,QALD2_te-29,relevancefeedback.topn10.qld,give me all actors starring in movies directed by and starring william shatner star film shatner canadian,0.5
1266,QALD2_te-29,sensedisambiguation,Give hold me all actors actor starring star in movies movie directed direct by and starring star William Shatner,0.5
1267,QALD2_te-29,tagmee.topn3,give actors starring movies directed starring william shatner Give In to Me Actor Film Film director William Shatner,0.5
1268,QALD2_te-29,termluster.topn5.3.bm25,give actors starring movies directed starring william shatner,0.5
1269,QALD2_te-29,termluster.topn5.3.qld,give actors starring movies directed starring william shatner,0.5
1270,QALD2_te-29,thesaurus.topn3,give actors starring movies directed starring william shatner,0.5
1271,QALD2_te-29,thesaurus.topn3.replace,give actors starring movies directed starring william shatner,0.5
1272,QALD2_te-3,-1,Who is the mayor of Berlin?,0.5
1273,QALD2_te-3,glove.topn3,mayor berlin giuliani city vienna bonn,1.0
